Permeability,Porosity,Salinity,Sgr,Depth,Thickness,InjectionRate,Time,RTI,STI
42.5,0.23,75000,0.22,1900,168,23658100,40,0.2325,0.1053
42.5,0.23,75000,0.22,1900,168,23658100,50,0.2313,0.1099
42.5,0.23,75000,0.22,1900,168,23658100,60,0.2302,0.115
42.5,0.23,75000,0.22,1900,168,23658100,70,0.229,0.1204
42.5,0.23,75000,0.22,1900,168,23658100,80,0.2278,0.1259
42.5,0.23,75000,0.22,1900,168,23658100,90,0.2266,0.1312
42.5,0.23,75000,0.22,1900,168,23658100,100,0.2256,0.1363
42.5,0.23,75000,0.22,1900,168,23658100,150,0.2228,0.158
42.5,0.23,75000,0.22,1900,168,23658100,200,0.2217,0.1766
42.5,0.23,75000,0.22,1900,168,23658100,250,0.2212,0.1937
42.5,0.23,75000,0.22,1900,168,23658100,300,0.2207,0.2101
42.5,0.23,75000,0.22,1900,168,23658100,350,0.2201,0.2259
42.5,0.23,75000,0.22,1900,168,23658100,400,0.2194,0.2412
42.5,0.23,75000,0.22,1900,168,23658100,450,0.2188,0.2558
42.5,0.23,75000,0.22,1900,168,23658100,500,0.2182,0.2701
37.5,0.17,90000,0.16,2500,152,15141220,10,0.2514,0.0749
37.5,0.17,90000,0.16,2500,152,15141220,20,0.2462,0.0749
37.5,0.17,90000,0.16,2500,152,15141220,30,0.237,0.0941
37.5,0.17,90000,0.16,2500,152,15141220,40,0.2301,0.1002
37.5,0.17,90000,0.16,2500,152,15141220,50,0.2237,0.1057
37.5,0.17,90000,0.16,2500,152,15141220,60,0.2173,0.1117
37.5,0.17,90000,0.16,2500,152,15141220,70,0.2115,0.1177
37.5,0.17,90000,0.16,2500,152,15141220,80,0.2062,0.1231
37.5,0.17,90000,0.16,2500,152,15141220,90,0.202,0.1282
37.5,0.17,90000,0.16,2500,152,15141220,100,0.1985,0.133
37.5,0.17,90000,0.16,2500,152,15141220,150,0.1873,0.1541
37.5,0.17,90000,0.16,2500,152,15141220,200,0.1816,0.173
37.5,0.17,90000,0.16,2500,152,15141220,250,0.1783,0.191
37.5,0.17,90000,0.16,2500,152,15141220,300,0.1755,0.2085
37.5,0.17,90000,0.16,2500,152,15141220,350,0.1732,0.2252
37.5,0.17,90000,0.16,2500,152,15141220,400,0.1714,0.2415
37.5,0.17,90000,0.16,2500,152,15141220,450,0.1697,0.2573
37.5,0.17,90000,0.16,2500,152,15141220,500,0.168,0.2727
57.5,0.15,105000,0.17,2200,184,17980180,10,0.2563,0.072
57.5,0.15,105000,0.17,2200,184,17980180,20,0.2397,0.072
57.5,0.15,105000,0.17,2200,184,17980180,30,0.2226,0.1282
57.5,0.15,105000,0.17,2200,184,17980180,40,0.2134,0.143
57.5,0.15,105000,0.17,2200,184,17980180,50,0.2049,0.1577
57.5,0.15,105000,0.17,2200,184,17980180,60,0.1982,0.1708
57.5,0.15,105000,0.17,2200,184,17980180,70,0.193,0.1823
57.5,0.15,105000,0.17,2200,184,17980180,80,0.1892,0.1926
57.5,0.15,105000,0.17,2200,184,17980180,90,0.1861,0.2022
57.5,0.15,105000,0.17,2200,184,17980180,100,0.1837,0.2113
57.5,0.15,105000,0.17,2200,184,17980180,150,0.1759,0.2519
57.5,0.15,105000,0.17,2200,184,17980180,200,0.1707,0.2874
57.5,0.15,105000,0.17,2200,184,17980180,250,0.1668,0.3197
57.5,0.15,105000,0.17,2200,184,17980180,300,0.1636,0.3494
57.5,0.15,105000,0.17,2200,184,17980180,350,0.1608,0.3767
57.5,0.15,105000,0.17,2200,184,17980180,400,0.1582,0.4016
57.5,0.15,105000,0.17,2200,184,17980180,450,0.1557,0.4246
57.5,0.15,105000,0.17,2200,184,17980180,500,0.1535,0.4459
45,0.18,85000,0.19,1800,200,19872820,10,0.2516,0.0777
45,0.18,85000,0.19,1800,200,19872820,20,0.2471,0.0777
45,0.18,85000,0.19,1800,200,19872820,30,0.2431,0.0871
45,0.18,85000,0.19,1800,200,19872820,40,0.2398,0.0916
45,0.18,85000,0.19,1800,200,19872820,50,0.2363,0.0968
45,0.18,85000,0.19,1800,200,19872820,60,0.2327,0.1029
45,0.18,85000,0.19,1800,200,19872820,70,0.2289,0.1097
45,0.18,85000,0.19,1800,200,19872820,80,0.2256,0.1164
45,0.18,85000,0.19,1800,200,19872820,90,0.2225,0.1229
45,0.18,85000,0.19,1800,200,19872820,100,0.2201,0.1292
45,0.18,85000,0.19,1800,200,19872820,150,0.2121,0.1575
45,0.18,85000,0.19,1800,200,19872820,200,0.2077,0.1833
45,0.18,85000,0.19,1800,200,19872820,250,0.2046,0.2077
45,0.18,85000,0.19,1800,200,19872820,300,0.2022,0.2312
45,0.18,85000,0.19,1800,200,19872820,350,0.2001,0.2537
45,0.18,85000,0.19,1800,200,19872820,400,0.1984,0.2752
45,0.18,85000,0.19,1800,200,19872820,450,0.1968,0.2957
45,0.18,85000,0.19,1800,200,19872820,500,0.1953,0.3152
40,0.16,100000,0.15,2000,200,19872820,10,0.2517,0.0722
40,0.16,100000,0.15,2000,200,19872820,20,0.2449,0.0722
40,0.16,100000,0.15,2000,200,19872820,30,0.2341,0.1037
40,0.16,100000,0.15,2000,200,19872820,40,0.2277,0.1113
40,0.16,100000,0.15,2000,200,19872820,50,0.221,0.1195
40,0.16,100000,0.15,2000,200,19872820,60,0.2143,0.1283
40,0.16,100000,0.15,2000,200,19872820,70,0.2079,0.1374
40,0.16,100000,0.15,2000,200,19872820,80,0.2022,0.146
40,0.16,100000,0.15,2000,200,19872820,90,0.1972,0.154
40,0.16,100000,0.15,2000,200,19872820,100,0.1931,0.1614
40,0.16,100000,0.15,2000,200,19872820,150,0.1794,0.1937
40,0.16,100000,0.15,2000,200,19872820,200,0.1717,0.2217
40,0.16,100000,0.15,2000,200,19872820,250,0.1658,0.2473
40,0.16,100000,0.15,2000,200,19872820,300,0.1615,0.2711
40,0.16,100000,0.15,2000,200,19872820,350,0.1578,0.2936
40,0.16,100000,0.15,2000,200,19872820,400,0.1548,0.3151
40,0.16,100000,0.15,2000,200,19872820,450,0.1521,0.3353
40,0.16,100000,0.15,2000,200,19872820,500,0.1497,0.3543
60,0.19,120000,0.15,1500,168,23658100,10,0.2551,0.0659
60,0.19,120000,0.15,1500,168,23658100,20,0.2315,0.0659
60,0.19,120000,0.15,1500,168,23658100,30,0.2088,0.1677
60,0.19,120000,0.15,1500,168,23658100,40,0.1989,0.182
60,0.19,120000,0.15,1500,168,23658100,50,0.19,0.1958
60,0.19,120000,0.15,1500,168,23658100,60,0.1825,0.2082
60,0.19,120000,0.15,1500,168,23658100,70,0.1765,0.2187
60,0.19,120000,0.15,1500,168,23658100,80,0.1717,0.2281
60,0.19,120000,0.15,1500,168,23658100,90,0.1679,0.2366
60,0.19,120000,0.15,1500,168,23658100,100,0.1649,0.2445
60,0.19,120000,0.15,1500,168,23658100,150,0.1554,0.2785
60,0.19,120000,0.15,1500,168,23658100,200,0.1496,0.3078
60,0.19,120000,0.15,1500,168,23658100,250,0.1453,0.334
60,0.19,120000,0.15,1500,168,23658100,300,0.142,0.3579
60,0.19,120000,0.15,1500,168,23658100,350,0.1391,0.38
60,0.19,120000,0.15,1500,168,23658100,400,0.1365,0.4009
60,0.19,120000,0.15,1500,168,23658100,450,0.134,0.4205
60,0.19,120000,0.15,1500,168,23658100,500,0.1316,0.4386
50,0.17,125000,0.16,1900,192,23658100,10,0.255,0.0648
50,0.17,125000,0.16,1900,192,23658100,20,0.2365,0.0648
50,0.17,125000,0.16,1900,192,23658100,30,0.2155,0.1551
50,0.17,125000,0.16,1900,192,23658100,40,0.2078,0.1684
50,0.17,125000,0.16,1900,192,23658100,50,0.2005,0.1816
50,0.17,125000,0.16,1900,192,23658100,60,0.1938,0.1945
50,0.17,125000,0.16,1900,192,23658100,70,0.1881,0.2061
50,0.17,125000,0.16,1900,192,23658100,80,0.1835,0.2163
50,0.17,125000,0.16,1900,192,23658100,90,0.1795,0.2255
50,0.17,125000,0.16,1900,192,23658100,100,0.1764,0.2341
50,0.17,125000,0.16,1900,192,23658100,150,0.1665,0.2704
50,0.17,125000,0.16,1900,192,23658100,200,0.1606,0.3013
50,0.17,125000,0.16,1900,192,23658100,250,0.1561,0.3285
50,0.17,125000,0.16,1900,192,23658100,300,0.1526,0.3533
50,0.17,125000,0.16,1900,192,23658100,350,0.1497,0.3764
50,0.17,125000,0.16,1900,192,23658100,400,0.1472,0.398
50,0.17,125000,0.16,1900,192,23658100,450,0.1449,0.4179
50,0.17,125000,0.16,1900,192,23658100,500,0.1427,0.4364
52.5,0.2,100000,0.2,2200,128,18926500,10,0.2505,0.07
52.5,0.2,100000,0.2,2200,128,18926500,20,0.2307,0.07
52.5,0.2,100000,0.2,2200,128,18926500,30,0.2102,0.1636
52.5,0.2,100000,0.2,2200,128,18926500,40,0.2051,0.1746
52.5,0.2,100000,0.2,2200,128,18926500,50,0.2008,0.1847
52.5,0.2,100000,0.2,2200,128,18926500,60,0.1971,0.1936
52.5,0.2,100000,0.2,2200,128,18926500,70,0.1942,0.2012
52.5,0.2,100000,0.2,2200,128,18926500,80,0.192,0.2078
52.5,0.2,100000,0.2,2200,128,18926500,90,0.1905,0.2137
52.5,0.2,100000,0.2,2200,128,18926500,100,0.1891,0.2192
52.5,0.2,100000,0.2,2200,128,18926500,150,0.1858,0.2434
52.5,0.2,100000,0.2,2200,128,18926500,200,0.1841,0.2645
52.5,0.2,100000,0.2,2200,128,18926500,250,0.1827,0.2837
52.5,0.2,100000,0.2,2200,128,18926500,300,0.1814,0.302
52.5,0.2,100000,0.2,2200,128,18926500,350,0.1801,0.3193
52.5,0.2,100000,0.2,2200,128,18926500,400,0.1789,0.3357
52.5,0.2,100000,0.2,2200,128,18926500,450,0.1777,0.3511
52.5,0.2,100000,0.2,2200,128,18926500,500,0.1766,0.3658
50,0.19,110000,0.22,1700,136,23658100,10,0.2485,0.0649
50,0.19,110000,0.22,1700,136,23658100,20,0.2064,0.0649
50,0.19,110000,0.22,1700,136,23658100,30,0.183,0.2509
50,0.19,110000,0.22,1700,136,23658100,40,0.1806,0.2639
50,0.19,110000,0.22,1700,136,23658100,50,0.1786,0.2755
50,0.19,110000,0.22,1700,136,23658100,60,0.1769,0.2859
50,0.19,110000,0.22,1700,136,23658100,70,0.1757,0.2945
50,0.19,110000,0.22,1700,136,23658100,80,0.1747,0.302
50,0.19,110000,0.22,1700,136,23658100,90,0.174,0.3088
50,0.19,110000,0.22,1700,136,23658100,100,0.1735,0.3149
50,0.19,110000,0.22,1700,136,23658100,150,0.1721,0.3409
50,0.19,110000,0.22,1700,136,23658100,200,0.1713,0.3627
50,0.19,110000,0.22,1700,136,23658100,250,0.1705,0.3819
50,0.19,110000,0.22,1700,136,23658100,300,0.1696,0.3997
50,0.19,110000,0.22,1700,136,23658100,350,0.1688,0.4162
50,0.19,110000,0.22,1700,136,23658100,400,0.1681,0.4316
50,0.19,110000,0.22,1700,136,23658100,450,0.1674,0.446
50,0.19,110000,0.22,1700,136,23658100,500,0.1668,0.4596
55,0.25,110000,0.22,1800,128,14194900,10,0.2578,0.0743
55,0.25,110000,0.22,1800,128,14194900,20,0.2542,0.0743
55,0.25,110000,0.22,1800,128,14194900,30,0.2533,0.0736
55,0.25,110000,0.22,1800,128,14194900,40,0.2508,0.0753
55,0.25,110000,0.22,1800,128,14194900,50,0.2489,0.077
55,0.25,110000,0.22,1800,128,14194900,60,0.2472,0.0788
55,0.25,110000,0.22,1800,128,14194900,70,0.2457,0.0808
55,0.25,110000,0.22,1800,128,14194900,80,0.2446,0.0828
55,0.25,110000,0.22,1800,128,14194900,90,0.2438,0.0848
55,0.25,110000,0.22,1800,128,14194900,100,0.2432,0.0868
55,0.25,110000,0.22,1800,128,14194900,150,0.2421,0.0973
55,0.25,110000,0.22,1800,128,14194900,200,0.2422,0.1083
55,0.25,110000,0.22,1800,128,14194900,250,0.2422,0.1199
55,0.25,110000,0.22,1800,128,14194900,300,0.2425,0.1319
55,0.25,110000,0.22,1800,128,14194900,350,0.2428,0.1442
55,0.25,110000,0.22,1800,128,14194900,400,0.243,0.1567
55,0.25,110000,0.22,1800,128,14194900,450,0.243,0.1694
55,0.25,110000,0.22,1800,128,14194900,500,0.2429,0.1821
60,0.18,120000,0.22,2400,136,20819140,10,0.2532,0.0645
60,0.18,120000,0.22,2400,136,20819140,20,0.212,0.0645
60,0.18,120000,0.22,2400,136,20819140,30,0.1914,0.2288
60,0.18,120000,0.22,2400,136,20819140,40,0.1882,0.2441
60,0.18,120000,0.22,2400,136,20819140,50,0.1857,0.2575
60,0.18,120000,0.22,2400,136,20819140,60,0.1841,0.2683
60,0.18,120000,0.22,2400,136,20819140,70,0.1828,0.2774
60,0.18,120000,0.22,2400,136,20819140,80,0.182,0.2855
60,0.18,120000,0.22,2400,136,20819140,90,0.1815,0.2929
60,0.18,120000,0.22,2400,136,20819140,100,0.1811,0.2997
60,0.18,120000,0.22,2400,136,20819140,150,0.1802,0.3296
60,0.18,120000,0.22,2400,136,20819140,200,0.1793,0.3549
60,0.18,120000,0.22,2400,136,20819140,250,0.1784,0.378
60,0.18,120000,0.22,2400,136,20819140,300,0.1775,0.3989
60,0.18,120000,0.22,2400,136,20819140,350,0.1766,0.4181
60,0.18,120000,0.22,2400,136,20819140,400,0.1758,0.4361
60,0.18,120000,0.22,2400,136,20819140,450,0.175,0.453
60,0.18,120000,0.22,2400,136,20819140,500,0.1743,0.4691
62.5,0.17,80000,0.24,1700,144,23658100,10,0.246,0.0728
62.5,0.17,80000,0.24,1700,144,23658100,20,0.1924,0.0728
62.5,0.17,80000,0.24,1700,144,23658100,30,0.1746,0.2803
62.5,0.17,80000,0.24,1700,144,23658100,40,0.1742,0.2971
62.5,0.17,80000,0.24,1700,144,23658100,50,0.1739,0.3116
62.5,0.17,80000,0.24,1700,144,23658100,60,0.174,0.3234
62.5,0.17,80000,0.24,1700,144,23658100,70,0.1741,0.3333
62.5,0.17,80000,0.24,1700,144,23658100,80,0.1742,0.3421
62.5,0.17,80000,0.24,1700,144,23658100,90,0.1744,0.3501
62.5,0.17,80000,0.24,1700,144,23658100,100,0.1746,0.3575
62.5,0.17,80000,0.24,1700,144,23658100,150,0.1748,0.3893
62.5,0.17,80000,0.24,1700,144,23658100,200,0.1744,0.4157
62.5,0.17,80000,0.24,1700,144,23658100,250,0.1739,0.4392
62.5,0.17,80000,0.24,1700,144,23658100,300,0.1734,0.4604
62.5,0.17,80000,0.24,1700,144,23658100,350,0.1729,0.4797
62.5,0.17,80000,0.24,1700,144,23658100,400,0.1724,0.4975
62.5,0.17,80000,0.24,1700,144,23658100,450,0.172,0.5141
62.5,0.17,80000,0.24,1700,144,23658100,500,0.1715,0.5299
42.5,0.25,85000,0.19,1600,136,23658100,10,0.2446,0.0725
42.5,0.25,85000,0.19,1600,136,23658100,20,0.2381,0.0725
42.5,0.25,85000,0.19,1600,136,23658100,30,0.2209,0.1284
42.5,0.25,85000,0.19,1600,136,23658100,40,0.2161,0.1385
42.5,0.25,85000,0.19,1600,136,23658100,50,0.2129,0.1446
42.5,0.25,85000,0.19,1600,136,23658100,60,0.2097,0.1506
42.5,0.25,85000,0.19,1600,136,23658100,70,0.2065,0.1566
42.5,0.25,85000,0.19,1600,136,23658100,80,0.2035,0.1623
42.5,0.25,85000,0.19,1600,136,23658100,90,0.2009,0.1675
42.5,0.25,85000,0.19,1600,136,23658100,100,0.1986,0.1722
42.5,0.25,85000,0.19,1600,136,23658100,150,0.1915,0.1916
42.5,0.25,85000,0.19,1600,136,23658100,200,0.1881,0.2076
42.5,0.25,85000,0.19,1600,136,23658100,250,0.1859,0.2221
42.5,0.25,85000,0.19,1600,136,23658100,300,0.1845,0.2357
42.5,0.25,85000,0.19,1600,136,23658100,350,0.1832,0.2487
42.5,0.25,85000,0.19,1600,136,23658100,400,0.1818,0.2613
42.5,0.25,85000,0.19,1600,136,23658100,450,0.1806,0.2735
42.5,0.25,85000,0.19,1600,136,23658100,500,0.1795,0.2853
45,0.22,125000,0.16,1500,192,19872820,10,0.2606,0.068
45,0.22,125000,0.16,1500,192,19872820,20,0.2552,0.068
45,0.22,125000,0.16,1500,192,19872820,30,0.256,0.0692
45,0.22,125000,0.16,1500,192,19872820,40,0.2524,0.0709
45,0.22,125000,0.16,1500,192,19872820,50,0.2479,0.0728
45,0.22,125000,0.16,1500,192,19872820,60,0.2432,0.0753
45,0.22,125000,0.16,1500,192,19872820,70,0.2381,0.0785
45,0.22,125000,0.16,1500,192,19872820,80,0.2331,0.082
45,0.22,125000,0.16,1500,192,19872820,90,0.2282,0.0858
45,0.22,125000,0.16,1500,192,19872820,100,0.224,0.0895
45,0.22,125000,0.16,1500,192,19872820,150,0.2094,0.1083
45,0.22,125000,0.16,1500,192,19872820,200,0.2014,0.1268
45,0.22,125000,0.16,1500,192,19872820,250,0.1964,0.1449
45,0.22,125000,0.16,1500,192,19872820,300,0.1929,0.1628
45,0.22,125000,0.16,1500,192,19872820,350,0.1902,0.1806
45,0.22,125000,0.16,1500,192,19872820,400,0.1877,0.1984
45,0.22,125000,0.16,1500,192,19872820,450,0.1857,0.2157
45,0.22,125000,0.16,1500,192,19872820,500,0.184,0.2325
42.5,0.16,75000,0.18,2200,160,21765460,10,0.2452,0.0739
42.5,0.16,75000,0.18,2200,160,21765460,20,0.2152,0.0739
42.5,0.16,75000,0.18,2200,160,21765460,30,0.1926,0.2123
42.5,0.16,75000,0.18,2200,160,21765460,40,0.1872,0.2247
42.5,0.16,75000,0.18,2200,160,21765460,50,0.1823,0.2365
42.5,0.16,75000,0.18,2200,160,21765460,60,0.1781,0.2477
42.5,0.16,75000,0.18,2200,160,21765460,70,0.1745,0.2575
42.5,0.16,75000,0.18,2200,160,21765460,80,0.1715,0.2662
42.5,0.16,75000,0.18,2200,160,21765460,90,0.1691,0.2739
42.5,0.16,75000,0.18,2200,160,21765460,100,0.1671,0.2809
42.5,0.16,75000,0.18,2200,160,21765460,150,0.1607,0.3106
42.5,0.16,75000,0.18,2200,160,21765460,200,0.1565,0.3355
42.5,0.16,75000,0.18,2200,160,21765460,250,0.1534,0.3575
42.5,0.16,75000,0.18,2200,160,21765460,300,0.1508,0.3778
42.5,0.16,75000,0.18,2200,160,21765460,350,0.1486,0.3966
42.5,0.16,75000,0.18,2200,160,21765460,400,0.1467,0.4141
42.5,0.16,75000,0.18,2200,160,21765460,450,0.1449,0.4304
42.5,0.16,75000,0.18,2200,160,21765460,500,0.1433,0.4458
45,0.21,85000,0.19,2400,176,21765460,10,0.25,0.0759
45,0.21,85000,0.19,2400,176,21765460,20,0.2456,0.0759
45,0.21,85000,0.19,2400,176,21765460,30,0.2384,0.0936
45,0.21,85000,0.19,2400,176,21765460,40,0.2343,0.0993
45,0.21,85000,0.19,2400,176,21765460,50,0.2307,0.1046
45,0.21,85000,0.19,2400,176,21765460,60,0.2272,0.1105
45,0.21,85000,0.19,2400,176,21765460,70,0.2237,0.1167
45,0.21,85000,0.19,2400,176,21765460,80,0.2205,0.1229
45,0.21,85000,0.19,2400,176,21765460,90,0.2175,0.1287
45,0.21,85000,0.19,2400,176,21765460,100,0.2152,0.1342
45,0.21,85000,0.19,2400,176,21765460,150,0.2075,0.1582
45,0.21,85000,0.19,2400,176,21765460,200,0.2036,0.1794
45,0.21,85000,0.19,2400,176,21765460,250,0.2011,0.1993
45,0.21,85000,0.19,2400,176,21765460,300,0.199,0.2183
45,0.21,85000,0.19,2400,176,21765460,350,0.1973,0.2365
45,0.21,85000,0.19,2400,176,21765460,400,0.1958,0.2542
45,0.21,85000,0.19,2400,176,21765460,450,0.1945,0.2712
45,0.21,85000,0.19,2400,176,21765460,500,0.1933,0.2879
55,0.21,80000,0.24,2500,144,20819140,10,0.2488,0.076
55,0.21,80000,0.24,2500,144,20819140,20,0.2355,0.076
55,0.21,80000,0.24,2500,144,20819140,30,0.2201,0.137
55,0.21,80000,0.24,2500,144,20819140,40,0.219,0.1468
55,0.21,80000,0.24,2500,144,20819140,50,0.219,0.156
55,0.21,80000,0.24,2500,144,20819140,60,0.2188,0.1649
55,0.21,80000,0.24,2500,144,20819140,70,0.2189,0.1727
55,0.21,80000,0.24,2500,144,20819140,80,0.2191,0.1796
55,0.21,80000,0.24,2500,144,20819140,90,0.2193,0.1859
55,0.21,80000,0.24,2500,144,20819140,100,0.2195,0.1917
55,0.21,80000,0.24,2500,144,20819140,150,0.2209,0.2171
55,0.21,80000,0.24,2500,144,20819140,200,0.2219,0.2393
55,0.21,80000,0.24,2500,144,20819140,250,0.2222,0.2599
55,0.21,80000,0.24,2500,144,20819140,300,0.2221,0.2793
55,0.21,80000,0.24,2500,144,20819140,350,0.2219,0.2976
55,0.21,80000,0.24,2500,144,20819140,400,0.2217,0.3149
55,0.21,80000,0.24,2500,144,20819140,450,0.2216,0.3314
55,0.21,80000,0.24,2500,144,20819140,500,0.2213,0.3473
50,0.15,85000,0.15,1500,160,17033860,10,0.2499,0.0758
50,0.15,85000,0.15,1500,160,17033860,20,0.2305,0.0758
50,0.15,85000,0.15,1500,160,17033860,30,0.2098,0.1524
50,0.15,85000,0.15,1500,160,17033860,40,0.1998,0.1657
50,0.15,85000,0.15,1500,160,17033860,50,0.1905,0.1789
50,0.15,85000,0.15,1500,160,17033860,60,0.1828,0.1904
50,0.15,85000,0.15,1500,160,17033860,70,0.1769,0.2003
50,0.15,85000,0.15,1500,160,17033860,80,0.1725,0.2092
50,0.15,85000,0.15,1500,160,17033860,90,0.1687,0.2173
50,0.15,85000,0.15,1500,160,17033860,100,0.1657,0.2249
50,0.15,85000,0.15,1500,160,17033860,150,0.1564,0.2584
50,0.15,85000,0.15,1500,160,17033860,200,0.1501,0.2878
50,0.15,85000,0.15,1500,160,17033860,250,0.1458,0.3145
50,0.15,85000,0.15,1500,160,17033860,300,0.1424,0.3389
50,0.15,85000,0.15,1500,160,17033860,350,0.1395,0.3617
50,0.15,85000,0.15,1500,160,17033860,400,0.1368,0.3832
50,0.15,85000,0.15,1500,160,17033860,450,0.1342,0.4035
50,0.15,85000,0.15,1500,160,17033860,500,0.1318,0.4225
42.5,0.15,115000,0.21,1600,168,20819140,10,0.2525,0.0648
42.5,0.15,115000,0.21,1600,168,20819140,20,0.2206,0.0648
42.5,0.15,115000,0.21,1600,168,20819140,30,0.1988,0.2066
42.5,0.15,115000,0.21,1600,168,20819140,40,0.1953,0.2203
42.5,0.15,115000,0.21,1600,168,20819140,50,0.1923,0.2333
42.5,0.15,115000,0.21,1600,168,20819140,60,0.1898,0.2455
42.5,0.15,115000,0.21,1600,168,20819140,70,0.1877,0.256
42.5,0.15,115000,0.21,1600,168,20819140,80,0.1861,0.2652
42.5,0.15,115000,0.21,1600,168,20819140,90,0.1848,0.2734
42.5,0.15,115000,0.21,1600,168,20819140,100,0.1837,0.281
42.5,0.15,115000,0.21,1600,168,20819140,150,0.1808,0.3131
42.5,0.15,115000,0.21,1600,168,20819140,200,0.179,0.3396
42.5,0.15,115000,0.21,1600,168,20819140,250,0.1775,0.3635
42.5,0.15,115000,0.21,1600,168,20819140,300,0.1761,0.3851
42.5,0.15,115000,0.21,1600,168,20819140,350,0.1749,0.4049
42.5,0.15,115000,0.21,1600,168,20819140,400,0.1738,0.4234
42.5,0.15,115000,0.21,1600,168,20819140,450,0.1727,0.4408
42.5,0.15,115000,0.21,1600,168,20819140,500,0.1717,0.4574
47.5,0.19,95000,0.2,2200,144,17033860,10,0.2516,0.0734
47.5,0.19,95000,0.2,2200,144,17033860,20,0.2427,0.0734
47.5,0.19,95000,0.2,2200,144,17033860,30,0.2308,0.1091
47.5,0.19,95000,0.2,2200,144,17033860,40,0.2262,0.117
47.5,0.19,95000,0.2,2200,144,17033860,50,0.2222,0.1247
47.5,0.19,95000,0.2,2200,144,17033860,60,0.2183,0.1323
47.5,0.19,95000,0.2,2200,144,17033860,70,0.215,0.1393
47.5,0.19,95000,0.2,2200,144,17033860,80,0.2125,0.1454
47.5,0.19,95000,0.2,2200,144,17033860,90,0.2104,0.1511
47.5,0.19,95000,0.2,2200,144,17033860,100,0.2088,0.1564
47.5,0.19,95000,0.2,2200,144,17033860,150,0.2044,0.1798
47.5,0.19,95000,0.2,2200,144,17033860,200,0.2026,0.2007
47.5,0.19,95000,0.2,2200,144,17033860,250,0.2012,0.2206
47.5,0.19,95000,0.2,2200,144,17033860,300,0.1996,0.2396
47.5,0.19,95000,0.2,2200,144,17033860,350,0.1984,0.2576
47.5,0.19,95000,0.2,2200,144,17033860,400,0.1971,0.2749
47.5,0.19,95000,0.2,2200,144,17033860,450,0.196,0.2916
47.5,0.19,95000,0.2,2200,144,17033860,500,0.195,0.3077
40,0.15,100000,0.21,2500,136,15141220,10,0.2502,0.0703
40,0.15,100000,0.21,2500,136,15141220,20,0.2307,0.0703
40,0.15,100000,0.21,2500,136,15141220,30,0.2108,0.1644
40,0.15,100000,0.21,2500,136,15141220,40,0.2066,0.1758
40,0.15,100000,0.21,2500,136,15141220,50,0.2034,0.1863
40,0.15,100000,0.21,2500,136,15141220,60,0.2006,0.1958
40,0.15,100000,0.21,2500,136,15141220,70,0.1983,0.2038
40,0.15,100000,0.21,2500,136,15141220,80,0.1967,0.2109
40,0.15,100000,0.21,2500,136,15141220,90,0.1955,0.2173
40,0.15,100000,0.21,2500,136,15141220,100,0.1945,0.2231
40,0.15,100000,0.21,2500,136,15141220,150,0.1922,0.2488
40,0.15,100000,0.21,2500,136,15141220,200,0.1909,0.271
40,0.15,100000,0.21,2500,136,15141220,250,0.1898,0.2914
40,0.15,100000,0.21,2500,136,15141220,300,0.1888,0.3106
40,0.15,100000,0.21,2500,136,15141220,350,0.1877,0.3287
40,0.15,100000,0.21,2500,136,15141220,400,0.1866,0.3456
40,0.15,100000,0.21,2500,136,15141220,450,0.1857,0.3616
40,0.15,100000,0.21,2500,136,15141220,500,0.1847,0.3769
52.5,0.22,85000,0.15,1800,160,18926500,10,0.2512,0.0782
52.5,0.22,85000,0.15,1800,160,18926500,20,0.247,0.0782
52.5,0.22,85000,0.15,1800,160,18926500,30,0.2402,0.086
52.5,0.22,85000,0.15,1800,160,18926500,40,0.2333,0.0903
52.5,0.22,85000,0.15,1800,160,18926500,50,0.2262,0.0948
52.5,0.22,85000,0.15,1800,160,18926500,60,0.2191,0.0999
52.5,0.22,85000,0.15,1800,160,18926500,70,0.2122,0.1051
52.5,0.22,85000,0.15,1800,160,18926500,80,0.2064,0.1101
52.5,0.22,85000,0.15,1800,160,18926500,90,0.2016,0.1147
52.5,0.22,85000,0.15,1800,160,18926500,100,0.1975,0.1193
52.5,0.22,85000,0.15,1800,160,18926500,150,0.1846,0.1403
52.5,0.22,85000,0.15,1800,160,18926500,200,0.1783,0.1599
52.5,0.22,85000,0.15,1800,160,18926500,250,0.1738,0.179
52.5,0.22,85000,0.15,1800,160,18926500,300,0.1705,0.1976
52.5,0.22,85000,0.15,1800,160,18926500,350,0.168,0.2158
52.5,0.22,85000,0.15,1800,160,18926500,400,0.1658,0.2335
52.5,0.22,85000,0.15,1800,160,18926500,450,0.1638,0.2508
52.5,0.22,85000,0.15,1800,160,18926500,500,0.1619,0.2677
47.5,0.16,110000,0.21,1800,176,19872820,10,0.2534,0.0688
47.5,0.16,110000,0.21,1800,176,19872820,20,0.2361,0.0688
47.5,0.16,110000,0.21,1800,176,19872820,30,0.219,0.1465
47.5,0.16,110000,0.21,1800,176,19872820,40,0.2155,0.1589
47.5,0.16,110000,0.21,1800,176,19872820,50,0.2123,0.1712
47.5,0.16,110000,0.21,1800,176,19872820,60,0.2094,0.1831
47.5,0.16,110000,0.21,1800,176,19872820,70,0.207,0.1935
47.5,0.16,110000,0.21,1800,176,19872820,80,0.2053,0.2028
